M,experiment,tap-characterization
M,powder_id,salt
M,angles_plate_deg,0.0|10.0|18.0|25.0
M,reps,3
M,prime_deg,360.0
M,prime_rpm,30.0
M,n_ctrl,3
M,n_taps,10
M,n_post,2
M,tap_count_per_event,1
M,tap_on_ms,60
M,tap_pwm_duty,1.0
M,tail_ms,1500
E,24,zeroing scale (single tare for the whole session)
E,637,=== trial 1 : angle 0.0 plate deg, rep 1 ===
D,61923,2,0,prime,0.1000,S
D,62019,2,0,prime,0.1000,S
D,62113,2,0,prime,0.1000,S
D,62209,2,0,prime,0.1000,S
D,62305,2,0,prime,0.1000,S
P,63078,2,10.0,1,0,prime,0.1000
D,63170,2,1,ctrl,0.1000,S
D,63261,2,1,ctrl,0.1000,S
D,63357,2,1,ctrl,0.1000,S
D,63453,2,1,ctrl,0.1000,S
D,63549,2,1,ctrl,0.1000,S
D,63645,2,1,ctrl,0.1000,S
D,63741,2,1,ctrl,0.1000,S
D,63835,2,1,ctrl,0.1000,S
D,63930,2,1,ctrl,0.1000,S
D,64026,2,1,ctrl,0.1000,S
D,64122,2,1,ctrl,0.1000,S
D,64218,2,1,ctrl,0.1000,S
D,64314,2,1,ctrl,0.1000,S
D,64410,2,1,ctrl,0.1000,S
D,64506,2,1,ctrl,0.1000,S
D,64601,2,1,ctrl,0.1000,S
P,65374,2,10.0,1,1,ctrl,0.1000
D,65466,2,2,ctrl,0.1000,S
D,65558,2,2,ctrl,0.1000,S
D,65652,2,2,ctrl,0.1000,S
D,65748,2,2,ctrl,0.1000,S
D,65844,2,2,ctrl,0.1000,S
D,65939,2,2,ctrl,0.1000,S
D,66035,2,2,ctrl,0.1000,S
D,66131,2,2,ctrl,0.1000,S
D,66227,2,2,ctrl,0.1000,S
D,66323,2,2,ctrl,0.1000,S
D,66419,2,2,ctrl,0.1000,S
D,66513,2,2,ctrl,0.1000,S
D,66608,2,2,ctrl,0.1000,S
D,66704,2,2,ctrl,0.0999,S
D,66800,2,2,ctrl,0.0999,S
D,66896,2,2,ctrl,0.0999,S
P,67669,2,10.0,1,2,ctrl,0.0999
D,67762,2,3,ctrl,0.0999,S
D,67852,2,3,ctrl,0.0999,S
D,67948,2,3,ctrl,0.0999,S
D,68044,2,3,ctrl,0.0999,S
D,68140,2,3,ctrl,0.0999,S
D,68236,2,3,ctrl,0.0999,S
D,68330,2,3,ctrl,0.0999,S
D,68425,2,3,ctrl,0.0999,S
D,68521,2,3,ctrl,0.0999,S
D,68617,2,3,ctrl,0.0999,S
D,68713,2,3,ctrl,0.0999,S
D,68809,2,3,ctrl,0.0999,S
D,68905,2,3,ctrl,0.0999,S
D,69000,2,3,ctrl,0.0999,S
D,69097,2,3,ctrl,0.0999,S
D,69190,2,3,ctrl,0.0999,S
P,69963,2,10.0,1,3,ctrl,0.0999
E,69966,tap 1 (single pulse, 60 ms)
D,70055,2,1,tap,0.0999,S
D,70147,2,1,tap,0.0999,S
D,70242,2,1,tap,0.0999,S
D,70338,2,1,tap,0.0999,S
D,70434,2,1,tap,0.0999,S
D,70530,2,1,tap,0.0999,S
D,70626,2,1,tap,0.0999,S
D,70722,2,1,tap,0.0999,S
D,70818,2,1,tap,0.0999,S
D,70913,2,1,tap,0.0999,S
D,71006,2,1,tap,0.1037,U
D,71102,2,1,tap,0.1041,U
D,71198,2,1,tap,0.1041,U
D,71293,2,1,tap,0.1040,U
D,71389,2,1,tap,0.1039,U
D,71485,2,1,tap,0.1039,U
P,72259,2,10.0,1,1,tap,0.1038
E,72261,tap 2 (single pulse, 60 ms)
D,72454,2,2,tap,0.1038,S
D,72634,2,2,tap,0.1038,S
D,72727,2,2,tap,0.1038,S
D,72823,2,2,tap,0.1038,S
D,72919,2,2,tap,0.1038,S
D,73015,2,2,tap,0.1038,S
D,73111,2,2,tap,0.1039,S
D,73207,2,2,tap,0.1041,U
D,73302,2,2,tap,0.1080,U
D,73398,2,2,tap,0.1086,U
D,73494,2,2,tap,0.1087,U
D,73590,2,2,tap,0.1086,U
D,73684,2,2,tap,0.1084,U
D,73779,2,2,tap,0.1083,U
P,74552,2,10.0,1,2,tap,0.1082
E,74555,tap 3 (single pulse, 60 ms)
D,74748,2,3,tap,0.1082,S
D,74928,2,3,tap,0.1083,S
D,75024,2,3,tap,0.1083,S
D,75120,2,3,tap,0.1083,S
D,75215,2,3,tap,0.1083,S
D,75311,2,3,tap,0.1083,S
D,75405,2,3,tap,0.1084,S
D,75501,2,3,tap,0.1084,S
D,75597,2,3,tap,0.1085,U
D,75693,2,3,tap,0.1086,U
D,75789,2,3,tap,0.1088,U
D,75885,2,3,tap,0.1089,U
D,75980,2,3,tap,0.1090,U
D,76076,2,3,tap,0.1091,U
P,77609,2,10.0,1,3,tap,0.1104
E,77612,tap 4 (single pulse, 60 ms)
D,77711,2,4,tap,0.1104,S
D,77904,2,4,tap,0.1104,S
D,78083,2,4,tap,0.1104,S
D,78179,2,4,tap,0.1104,S
D,78275,2,4,tap,0.1104,S
D,78371,2,4,tap,0.1104,S
D,78466,2,4,tap,0.1105,S
D,78562,2,4,tap,0.1106,U
D,78658,2,4,tap,0.1107,U
D,78754,2,4,tap,0.1109,U
D,78850,2,4,tap,0.1111,U
D,78945,2,4,tap,0.1112,U
D,79039,2,4,tap,0.1114,U
D,79135,2,4,tap,0.1115,U
P,80857,2,10.0,1,4,tap,0.1134
E,80860,tap 5 (single pulse, 60 ms)
D,80952,2,5,tap,0.1134,S
D,81048,2,5,tap,0.1134,S
D,81144,2,5,tap,0.1134,S
D,81240,2,5,tap,0.1134,S
D,81336,2,5,tap,0.1133,S
D,81432,2,5,tap,0.1133,S
D,81527,2,5,tap,0.1133,S
D,81621,2,5,tap,0.1134,S
D,81717,2,5,tap,0.1134,S
D,81813,2,5,tap,0.1135,U
D,81909,2,5,tap,0.1135,U
D,82005,2,5,tap,0.1136,U
D,82100,2,5,tap,0.1137,U
D,82196,2,5,tap,0.1137,U
D,82292,2,5,tap,0.1139,U
D,82388,2,5,tap,0.1139,U
P,83920,2,10.0,1,5,tap,0.1149
E,83923,tap 6 (single pulse, 60 ms)
D,84013,2,6,tap,0.1149,S
D,84110,2,6,tap,0.1149,S
D,84205,2,6,tap,0.1149,S
D,84299,2,6,tap,0.1149,S
D,84395,2,6,tap,0.1149,S
D,84491,2,6,tap,0.1149,S
D,84587,2,6,tap,0.1149,S
D,84682,2,6,tap,0.1149,S
D,84778,2,6,tap,0.1150,S
D,84874,2,6,tap,0.1151,U
D,84970,2,6,tap,0.1151,U
D,85066,2,6,tap,0.1152,U
D,85162,2,6,tap,0.1153,U
D,85256,2,6,tap,0.1154,U
D,85351,2,6,tap,0.1155,U
D,85447,2,6,tap,0.1156,U
P,86979,2,10.0,1,6,tap,0.1166
E,86982,tap 7 (single pulse, 60 ms)
D,87073,2,7,tap,0.1166,S
D,87168,2,7,tap,0.1166,S
D,87264,2,7,tap,0.1166,S
D,87360,2,7,tap,0.1166,S
D,87456,2,7,tap,0.1166,S
D,87552,2,7,tap,0.1166,S
D,87648,2,7,tap,0.1166,S
D,87744,2,7,tap,0.1166,S
D,87839,2,7,tap,0.1167,S
D,87933,2,7,tap,0.1167,S
D,88029,2,7,tap,0.1168,U
D,88125,2,7,tap,0.1169,U
D,88221,2,7,tap,0.1169,U
D,88317,2,7,tap,0.1170,U
D,88412,2,7,tap,0.1171,U
D,88508,2,7,tap,0.1171,U
P,90040,2,10.0,1,7,tap,0.1179
E,90043,tap 8 (single pulse, 60 ms)
D,90134,2,8,tap,0.1179,S
D,90229,2,8,tap,0.1179,S
