pass,t_ms,trial,phase,mass,stab,fresh,rpm,m_hat,r_hat,b_hat,sigma,pred
1,1592,0,noise,-0.0272,S,0,0,,,,,
1,1778,0,noise,-0.0271,S,0,0,,,,,
1,1968,0,noise,-0.0271,S,0,0,,,,,
1,2160,0,noise,-0.0270,S,0,0,,,,,
1,2352,0,noise,-0.0270,S,0,0,,,,,
1,2542,0,noise,-0.0269,S,0,0,,,,,
1,2733,0,noise,-0.0269,S,0,0,,,,,
1,2925,0,noise,-0.0268,S,0,0,,,,,
1,3117,0,noise,-0.0268,S,0,0,,,,,
1,3307,0,noise,-0.0267,U,0,0,,,,,
1,3498,0,noise,-0.0267,S,0,0,,,,,
1,3690,0,noise,-0.0266,U,0,0,,,,,
1,3881,0,noise,-0.0266,S,0,0,,,,,
1,4073,0,noise,-0.0265,U,0,0,,,,,
1,4263,0,noise,-0.0265,S,0,0,,,,,
1,4455,0,noise,-0.0265,S,0,0,,,,,
1,4646,0,noise,-0.0264,S,0,0,,,,,
1,4838,0,noise,-0.0264,S,0,0,,,,,
1,5030,0,noise,-0.0264,S,0,0,,,,,
1,5219,0,noise,-0.0264,S,0,0,,,,,
1,5411,0,noise,-0.0263,S,0,0,,,,,
1,5603,0,noise,-0.0263,S,0,0,,,,,
1,5795,0,noise,-0.0263,S,0,0,,,,,
1,5984,0,noise,-0.0263,S,0,0,,,,,
1,6175,0,noise,-0.0263,S,0,0,,,,,
1,6368,0,noise,-0.0263,S,0,0,,,,,
1,6559,0,noise,-0.0262,S,0,0,,,,,
1,6751,0,noise,-0.0262,S,0,0,,,,,
1,6941,0,noise,-0.0262,S,0,0,,,,,
1,7133,0,noise,-0.0262,S,0,0,,,,,
1,7325,0,noise,-0.0262,S,0,0,,,,,
1,7516,0,noise,-0.0261,S,0,0,,,,,
1,7708,0,noise,-0.0261,S,0,0,,,,,
1,7898,0,noise,-0.0261,S,0,0,,,,,
1,8089,0,noise,-0.0261,S,0,0,,,,,
1,8280,0,noise,-0.0261,S,0,0,,,,,
1,8472,0,noise,-0.0256,U,0,0,,,,,
1,8662,0,noise,-0.0256,U,0,0,,,,,
1,8853,0,noise,-0.0255,S,0,0,,,,,
1,9045,0,noise,-0.0255,S,0,0,,,,,
1,9237,0,noise,-0.0254,S,0,0,,,,,
1,9428,0,noise,-0.0254,S,0,0,,,,,
1,9618,0,noise,-0.0254,S,0,0,,,,,
1,9810,0,noise,-0.0253,S,0,0,,,,,
1,10002,0,noise,-0.0253,S,0,0,,,,,
1,10194,0,noise,-0.0253,S,0,0,,,,,
1,10385,0,noise,-0.0253,S,0,0,,,,,
1,10575,0,noise,-0.0253,S,0,0,,,,,
1,10767,0,noise,-0.0253,S,0,0,,,,,
1,10958,0,noise,-0.0253,S,0,0,,,,,
1,11150,0,noise,-0.0253,S,0,0,,,,,
1,11340,0,noise,-0.0252,S,0,0,,,,,
1,11531,0,noise,-0.0252,S,0,0,,,,,
1,11723,0,noise,-0.0252,S,0,0,,,,,
1,11915,0,noise,-0.0252,S,0,0,,,,,
1,12107,0,noise,-0.0252,S,0,0,,,,,
1,12296,0,noise,-0.0252,S,0,0,,,,,
1,12495,0,noise,-0.0252,S,0,0,,,,,
1,12683,0,noise,-0.0252,S,0,0,,,,,
1,12872,0,noise,-0.0252,S,0,0,,,,,
1,13062,0,noise,-0.0252,S,0,0,,,,,
1,13253,0,noise,-0.0252,S,0,0,,,,,
1,13445,0,noise,-0.0252,S,0,0,,,,,
1,13637,0,noise,-0.0252,S,0,0,,,,,
1,13828,0,noise,-0.0252,S,0,0,,,,,
1,14018,0,noise,-0.0251,S,0,0,,,,,
1,14209,0,noise,-0.0251,S,0,0,,,,,
1,14401,0,noise,-0.0251,S,0,0,,,,,
1,14593,0,noise,-0.0251,S,0,0,,,,,
1,14785,0,noise,-0.0251,S,0,0,,,,,
1,14975,0,noise,-0.0250,S,0,0,,,,,
1,15166,0,noise,-0.0250,S,0,0,,,,,
1,15358,0,noise,-0.0250,S,0,0,,,,,
1,15550,0,noise,-0.0250,S,0,0,,,,,
1,15740,0,noise,-0.0249,S,0,0,,,,,
1,15930,0,noise,-0.0244,U,0,0,,,,,
1,16122,0,noise,-0.0244,U,0,0,,,,,
1,16313,0,noise,-0.0243,U,0,0,,,,,
1,16504,0,noise,-0.0242,U,0,0,,,,,
1,16695,0,noise,-0.0242,S,0,0,,,,,
1,16886,0,noise,-0.0241,U,0,0,,,,,
1,17078,0,noise,-0.0241,S,0,0,,,,,
1,17270,0,noise,-0.0240,S,0,0,,,,,
1,17462,0,noise,-0.0239,U,0,0,,,,,
1,17651,0,noise,-0.0239,S,0,0,,,,,
1,17843,0,noise,-0.0238,U,0,0,,,,,
1,18035,0,noise,-0.0238,S,0,0,,,,,
1,18226,0,noise,-0.0237,U,0,0,,,,,
1,18416,0,noise,-0.0237,S,0,0,,,,,
1,18608,0,noise,-0.0236,S,0,0,,,,,
1,18799,0,noise,-0.0235,U,0,0,,,,,
1,18990,0,noise,-0.0235,S,0,0,,,,,
1,19183,0,noise,-0.0234,U,0,0,,,,,
1,19373,0,noise,-0.0234,S,0,0,,,,,
1,19564,0,noise,-0.0233,U,0,0,,,,,
1,19755,0,noise,-0.0233,S,0,0,,,,,
1,19948,0,noise,-0.0233,S,0,0,,,,,
1,20139,0,noise,-0.0233,S,0,0,,,,,
1,20328,0,noise,-0.0232,S,0,0,,,,,
1,20520,0,noise,-0.0232,S,0,0,,,,,
1,20712,0,noise,-0.0232,S,0,0,,,,,
1,20903,0,noise,-0.0232,S,0,0,,,,,
1,21093,0,noise,-0.0232,S,0,0,,,,,
1,21286,0,noise,-0.0232,S,0,0,,,,,
1,21476,0,noise,-0.0232,S,0,0,,,,,
1,32379,0,settle,0.5761,S,0,0,,,,,
1,32571,0,settle,0.5761,S,0,0,,,,,
1,32760,0,settle,0.5762,S,0,0,,,,,
1,32952,0,settle,0.5809,U,0,0,,,,,
1,33149,0,settle,0.5868,U,0,0,,,,,
1,33335,0,settle,0.5893,U,0,0,,,,,
1,33527,0,settle,0.5896,U,0,0,,,,,
1,33717,0,settle,0.5896,U,0,0,,,,,
1,33909,0,settle,0.5896,S,0,0,,,,,
1,34100,0,settle,0.5896,S,0,0,,,,,
1,34291,0,settle,0.5896,S,0,0,,,,,
1,34482,0,settle,0.5896,S,0,0,,,,,
1,34674,0,settle,0.5897,S,0,0,,,,,
1,34866,0,settle,0.5897,S,0,0,,,,,
1,35057,0,settle,0.5897,S,0,0,,,,,
1,35249,0,settle,0.5897,S,0,0,,,,,
1,35438,0,settle,0.5897,S,0,0,,,,,
1,35630,0,settle,0.5898,S,0,0,,,,,
1,35821,0,settle,0.5898,S,0,0,,,,,
1,36014,0,settle,0.5898,S,0,0,,,,,
1,36205,0,settle,0.5898,S,0,0,,,,,
1,37842,1,preroll,0.5906,U,1,0,0.0001,0.0000,0.0001,0.01649,0.0000
1,38026,1,preroll,0.5906,S,0,0,0.0001,0.0000,0.0001,0.02607,0.0000
1,38221,1,preroll,0.5907,U,1,0,0.0003,0.0003,0.0002,0.02142,0.0000
1,38417,1,preroll,0.5907,S,0,0,0.0004,0.0002,0.0003,0.03156,0.0000
1,38599,1,preroll,0.5907,S,1,0,0.0001,0.0000,0.0002,0.02175,0.0000
1,38795,1,preroll,0.5908,S,1,0,0.0005,0.0006,0.0003,0.01996,0.0000
1,38991,1,preroll,0.5908,S,0,0,0.0006,0.0003,0.0005,0.03026,0.0000
1,39172,1,preroll,0.5909,S,1,0,0.0004,0.0000,0.0004,0.02136,0.0000
1,39371,1,dispense,0.5909,S,0,55,0.0004,0.0174,0.0004,0.02481,0.0047
1,39567,1,dispense,0.5910,U,1,55,0.0040,0.0468,0.0005,0.02020,0.0157
1,39749,1,dispense,0.5910,S,0,55,0.0125,0.0631,0.0029,0.02925,0.0283
1,39945,1,dispense,0.5909,S,1,55,0.0084,0.0583,0.0006,0.02284,0.0229
1,40130,1,dispense,0.5908,U,1,55,0.0062,0.0518,0.0007,0.02107,0.0192
1,40328,1,dispense,0.6144,U,1,55,0.0604,0.1284,0.0224,0.02200,0.0925
1,40516,1,dispense,0.6705,U,1,55,0.1564,0.2201,0.0777,0.02137,0.2114
1,40698,1,settle,0.7037,U,0,0,,,,,
1,40889,1,settle,0.7515,U,0,0,,,,,
1,41081,1,settle,0.7591,U,0,0,,,,,
1,41273,1,settle,0.7595,U,0,0,,,,,
1,41464,1,settle,0.7885,U,0,0,,,,,
1,41654,1,settle,0.8197,U,0,0,,,,,
1,41845,1,settle,0.8311,U,0,0,,,,,
1,42038,1,settle,0.8309,U,0,0,,,,,
1,42229,1,settle,0.8295,U,0,0,,,,,
1,42421,1,settle,0.8292,U,0,0,,,,,
1,42611,1,settle,0.8292,U,0,0,,,,,
1,42802,1,settle,0.8292,S,0,0,,,,,
1,42994,1,settle,0.8292,S,0,0,,,,,
1,43185,1,settle,0.8291,S,0,0,,,,,
1,43376,1,settle,0.8291,S,0,0,,,,,
1,43567,1,settle,0.8291,S,0,0,,,,,
1,43758,1,settle,0.8291,S,0,0,,,,,
1,43950,1,settle,0.8291,S,0,0,,,,,
1,44143,1,settle,0.8291,S,0,0,,,,,
1,44332,1,settle,0.8291,S,0,0,,,,,
1,44524,1,settle,0.8290,S,0,0,,,,,
1,44716,1,settle,0.8290,S,0,0,,,,,
1,44907,1,settle,0.8290,S,0,0,,,,,
1,45099,1,settle,0.8290,S,0,0,,,,,
1,45289,1,settle,0.8290,S,0,0,,,,,
1,45481,1,settle,0.8290,S,0,0,,,,,
1,45672,1,settle,0.8291,S,0,0,,,,,
1,45864,1,settle,0.8291,S,0,0,,,,,
1,46054,1,settle,0.8291,S,0,0,,,,,
1,46245,1,settle,0.8291,S,0,0,,,,,
1,46436,1,settle,0.8291,S,0,0,,,,,
1,46628,1,settle,0.8291,S,0,0,,,,,
1,46917,1,settle,0.8292,S,0,0,,,,,
1,47106,1,settle,0.8292,S,0,0,,,,,
1,47298,1,settle,0.8292,S,0,0,,,,,
1,47489,1,settle,0.8292,S,0,0,,,,,
1,47681,1,settle,0.8292,S,0,0,,,,,
1,47870,1,settle,0.8293,S,0,0,,,,,
1,48062,1,settle,0.8293,S,0,0,,,,,
1,48254,1,settle,0.8293,S,0,0,,,,,
1,48446,1,settle,0.8293,S,0,0,,,,,
1,48638,1,settle,0.8293,S,0,0,,,,,
1,48827,1,settle,0.8293,S,0,0,,,,,
1,49019,1,settle,0.8294,S,0,0,,,,,
1,49212,1,settle,0.8294,S,0,0,,,,,
1,49403,1,settle,0.8294,S,0,0,,,,,
1,49594,1,settle,0.8294,S,0,0,,,,,
1,49784,1,settle,0.8295,S,0,0,,,,,
1,51221,2,preroll,0.8303,S,1,0,0.0000,0.0000,0.0000,0.01649,0.0000
1,51416,2,preroll,0.8304,U,1,0,0.0004,0.0008,0.0001,0.01799,0.0000
1,51612,2,preroll,0.8305,U,1,0,0.0002,0.0000,0.0002,0.01876,0.0000
1,51796,2,preroll,0.8305,S,0,0,0.0002,0.0000,0.0002,0.02818,0.0000
1,51991,2,preroll,0.8306,U,1,0,0.0004,0.0002,0.0003,0.02183,0.0000
1,52180,2,preroll,0.8307,U,1,0,0.0005,0.0003,0.0004,0.01939,0.0000
1,52377,2,preroll,0.8307,S,0,0,0.0006,0.0002,0.0005,0.02977,0.0000
1,52560,2,preroll,0.8308,U,1,0,0.0005,0.0000,0.0005,0.02153,0.0000
1,52758,2,dispense,0.8309,U,1,55,0.0008,0.0181,0.0006,0.01486,0.0006
1,52956,2,dispense,0.8309,S,0,55,0.0043,0.0472,0.0007,0.02524,0.0006
1,53136,2,dispense,0.8310,U,1,55,0.0084,0.0584,0.0008,0.02199,0.0007
1,53333,2,dispense,0.8312,U,1,55,0.0078,0.0548,0.0013,0.02177,0.0009
1,53519,2,dispense,0.8315,U,1,55,0.0076,0.0531,0.0015,0.02120,0.0012
1,53717,2,dispense,0.8482,U,1,55,0.0456,0.1065,0.0170,0.02201,0.0179
1,53902,2,dispense,0.8988,U,1,55,0.1383,0.2100,0.0661,0.02112,0.0685
1,54099,2,dispense,0.9579,U,1,55,0.2033,0.1963,0.1268,0.02190,0.1276
1,54283,2,dispense,0.9743,U,1,55,0.1593,0.0374,0.1467,0.02101,0.1440
1,54480,2,dispense,0.9697,U,1,55,0.1298,0.0074,0.1407,0.02188,0.1394
1,54677,2,dispense,0.9856,U,1,55,0.1827,0.1126,0.1537,0.02214,0.1553
1,54858,2,dispense,1.0338,U,1,55,0.2719,0.2094,0.2012,0.02077,0.2035
1,55055,2,dispense,1.1037,U,1,55,0.3634,0.2333,0.2717,0.02182,0.2734
1,55239,2,dispense,1.1570,U,1,55,0.3888,0.1548,0.3273,0.02101,0.3267
1,55431,2,dispense,1.1672,U,1,55,0.3428,0.0218,0.3395,0.02143,0.3369
1,55628,2,dispense,1.1658,U,1,55,0.3326,0.0290,0.3360,0.02203,0.3355
1,55825,2,dispense,1.1841,U,1,55,0.3848,0.1185,0.3524,0.02214,0.3538
1,56004,2,dispense,1.2351,U,1,55,0.4757,0.2157,0.4025,0.02061,0.4048
1,56201,2,dispense,1.3059,U,1,55,0.5664,0.2342,0.4739,0.02178,0.4756
1,56398,2,dispense,1.3463,U,1,55,0.5587,0.1024,0.5177,0.02214,0.5160
1,56580,2,settle,1.3472,U,0,0,,,,,
1,56767,2,settle,1.3371,U,0,0,,,,,
1,56955,2,settle,1.3364,U,0,0,,,,,
1,57146,2,settle,1.3491,U,0,0,,,,,
1,57338,2,settle,1.3870,U,0,0,,,,,
1,57530,2,settle,1.4292,U,0,0,,,,,
1,57719,2,settle,1.4463,U,0,0,,,,,
1,57911,2,settle,1.4471,U,0,0,,,,,
1,58104,2,settle,1.4457,U,0,0,,,,,
1,58294,2,settle,1.4453,U,0,0,,,,,
1,58486,2,settle,1.4452,U,0,0,,,,,
1,58677,2,settle,1.4451,U,0,0,,,,,
1,58868,2,settle,1.4451,S,0,0,,,,,
1,59060,2,settle,1.4450,S,0,0,,,,,
1,59252,2,settle,1.4450,S,0,0,,,,,
1,59441,2,settle,1.4450,S,0,0,,,,,
1,59633,2,settle,1.4449,S,0,0,,,,,
1,59824,2,settle,1.4449,S,0,0,,,,,
1,60016,2,settle,1.4449,S,0,0,,,,,
1,60209,2,settle,1.4448,S,0,0,,,,,
1,60398,2,settle,1.4448,S,0,0,,,,,
1,60589,2,settle,1.4448,S,0,0,,,,,
1,60781,2,settle,1.4448,S,0,0,,,,,
1,60973,2,settle,1.4448,S,0,0,,,,,
1,61165,2,settle,1.4447,S,0,0,,,,,
1,61354,2,settle,1.4447,S,0,0,,,,,
1,61547,2,settle,1.4447,S,0,0,,,,,
1,61738,2,settle,1.4447,S,0,0,,,,,
1,61929,2,settle,1.4447,S,0,0,,,,,
1,62120,2,settle,1.4447,S,0,0,,,,,
1,62311,2,settle,1.4448,S,0,0,,,,,
1,62502,2,settle,1.4448,S,0,0,,,,,
1,62790,2,settle,1.4448,S,0,0,,,,,
1,62980,2,settle,1.4448,S,0,0,,,,,
1,63172,2,settle,1.4448,S,0,0,,,,,
1,63363,2,settle,1.4448,S,0,0,,,,,
1,63556,2,settle,1.4448,S,0,0,,,,,
1,63748,2,settle,1.4448,S,0,0,,,,,
1,63936,2,settle,1.4448,S,0,0,,,,,
1,64129,2,settle,1.4448,S,0,0,,,,,
1,64320,2,settle,1.4449,S,0,0,,,,,
1,64512,2,settle,1.4449,S,0,0,,,,,
1,64703,2,settle,1.4449,S,0,0,,,,,
1,64894,2,settle,1.4449,S,0,0,,,,,
1,65086,2,settle,1.4449,S,0,0,,,,,
1,65277,2,settle,1.4449,S,0,0,,,,,
1,65469,2,settle,1.4449,S,0,0,,,,,
1,65659,2,settle,1.4450,S,0,0,,,,,
1,69582,3,preroll,1.4469,S,1,0,0.0001,0.0000,0.0001,0.01649,0.0000
1,69778,3,preroll,1.4469,S,0,0,0.0001,0.0000,0.0001,0.02711,0.0000
1,69973,3,preroll,1.4470,U,1,0,0.0003,0.0003,0.0002,0.02192,0.0000
1,70169,3,preroll,1.4470,S,0,0,0.0004,0.0002,0.0003,0.03202,0.0000
1,70347,3,preroll,1.4471,U,1,0,0.0003,0.0000,0.0003,0.02150,0.0000
1,70544,3,preroll,1.4472,U,1,0,0.0006,0.0004,0.0004,0.01998,0.0000
1,70741,3,preroll,1.4472,U,0,0,0.0006,0.0002,0.0005,0.03037,0.0000
1,70923,3,preroll,1.4473,U,1,0,0.0005,0.0000,0.0005,0.02148,0.0000
1,71122,3,dispense,1.4474,U,1,55,0.0008,0.0181,0.0006,0.01484,0.0053
1,71306,3,dispense,1.4475,U,1,55,0.0041,0.0452,0.0007,0.01904,0.0154
1,71504,3,dispense,1.4475,S,0,55,0.0130,0.0636,0.0031,0.02939,0.0289
1,71688,3,dispense,1.4475,S,1,55,0.0084,0.0573,0.0009,0.02242,0.0227
1,71886,3,dispense,1.4472,U,1,55,0.0064,0.0528,0.0008,0.02197,0.0196
1,72071,3,dispense,1.4471,U,1,55,0.0063,0.0524,0.0006,0.02114,0.0194
1,72269,3,dispense,1.4506,U,1,55,0.0148,0.0653,0.0039,0.02199,0.0311
1,72457,3,dispense,1.4545,U,1,55,0.0186,0.0628,0.0080,0.02137,0.0343
1,72654,3,dispense,1.4585,U,1,55,0.0223,0.0621,0.0120,0.02196,0.0379
1,72837,3,dispense,1.4646,U,1,55,0.0309,0.0687,0.0179,0.02093,0.0481
1,73034,3,dispense,1.4845,U,1,55,0.0685,0.1114,0.0369,0.02186,0.0964
1,73218,3,dispense,1.5250,U,1,55,0.1340,0.1718,0.0767,0.02101,0.1770
1,73415,3,dispense,1.5555,U,1,55,0.1483,0.1129,0.1094,0.02187,0.1765
1,73612,3,dispense,1.5563,U,1,55,0.1074,0.0161,0.1115,0.02214,0.1114
1,73791,3,dispense,1.5559,U,1,55,0.1111,0.0444,0.1091,0.02061,0.1222
1,73988,3,dispense,1.5698,U,1,55,0.1482,0.1026,0.1220,0.02178,0.1738
1,74185,3,dispense,1.6014,U,1,55,0.2008,0.1438,0.1536,0.02214,0.2367
1,74367,3,dispense,1.6392,U,1,55,0.2424,0.1480,0.1919,0.02085,0.2794
1,74564,3,dispense,1.6469,U,1,55,0.2090,0.0384,0.2023,0.02184,0.2186
1,74748,3,dispense,1.6436,U,1,55,0.1931,0.0235,0.1976,0.02101,0.1990
1,74945,3,dispense,1.6538,U,1,55,0.2264,0.0904,0.2060,0.02187,0.2490
1,75142,3,dispense,1.6745,U,1,55,0.2609,0.1143,0.2272,0.02214,0.2895
1,75323,3,dispense,1.7129,U,1,55,0.3182,0.1617,0.2649,0.02077,0.3587
1,75520,3,dispense,1.7487,U,1,55,0.3483,0.1316,0.3020,0.02182,0.3813
1,75708,3,dispense,1.7527,U,1,55,0.3087,0.0217,0.3080,0.02135,0.3141
1,75905,3,dispense,1.7460,U,1,55,0.2918,0.0197,0.2999,0.02196,0.2967
1,76088,3,dispense,1.7518,U,1,55,0.3197,0.0827,0.3042,0.02093,0.3404
1,76285,3,dispense,1.7726,U,1,55,0.3602,0.1200,0.3250,0.02186,0.3902
1,76469,3,dispense,1.8126,U,1,55,0.4206,0.1672,0.3645,0.02101,0.4624
1,76666,3,dispense,1.8409,U,1,55,0.4305,0.1053,0.3949,0.02187,0.4568
1,76863,3,dispense,1.8428,U,1,55,0.3958,0.0223,0.3977,0.02214,0.4013
1,77044,3,dispense,1.8430,U,1,55,0.3993,0.0467,0.3962,0.02077,0.4110
1,77241,3,dispense,1.8528,U,1,55,0.4257,0.0885,0.4054,0.02182,0.4479
1,77426,3,dispense,1.8781,U,1,55,0.4695,0.1306,0.4304,0.02109,0.5021
1,77623,3,settle,1.8963,U,0,0,,,,,
1,77809,3,settle,1.9230,U,0,0,,,,,
1,77995,3,settle,1.9253,U,0,0,,,,,
1,78184,3,settle,1.9244,U,0,0,,,,,
1,78376,3,settle,1.9357,U,0,0,,,,,
1,78568,3,settle,1.9438,U,0,0,,,,,
1,78760,3,settle,1.9437,U,0,0,,,,,
1,78951,3,settle,1.9430,U,0,0,,,,,
1,79142,3,settle,1.9429,U,0,0,,,,,
1,79334,3,settle,1.9428,U,0,0,,,,,
1,79525,3,settle,1.9428,S,0,0,,,,,
1,79716,3,settle,1.9428,S,0,0,,,,,
1,79906,3,settle,1.9428,S,0,0,,,,,
1,80097,3,settle,1.9428,S,0,0,,,,,
1,80289,3,settle,1.9428,S,0,0,,,,,
1,80481,3,settle,1.9428,S,0,0,,,,,
1,80674,3,settle,1.9428,S,0,0,,,,,
1,80862,3,settle,1.9427,S,0,0,,,,,
1,81054,3,settle,1.9427,S,0,0,,,,,
1,81246,3,settle,1.9427,S,0,0,,,,,
1,81438,3,settle,1.9427,S,0,0,,,,,
1,81629,3,settle,1.9427,S,0,0,,,,,
1,81819,3,settle,1.9427,S,0,0,,,,,
1,82011,3,settle,1.9427,S,0,0,,,,,
1,82203,3,settle,1.9427,S,0,0,,,,,
1,82394,3,settle,1.9427,S,0,0,,,,,
1,82584,3,settle,1.9427,S,0,0,,,,,
1,82776,3,settle,1.9427,S,0,0,,,,,
1,82968,3,settle,1.9427,S,0,0,,,,,
1,83159,3,settle,1.9427,S,0,0,,,,,
1,83358,3,settle,1.9427,S,0,0,,,,,
1,83545,3,settle,1.9427,S,0,0,,,,,
1,83829,3,settle,1.9427,S,0,0,,,,,
1,84020,3,settle,1.9427,S,0,0,,,,,
1,84212,3,settle,1.9431,U,0,0,,,,,
1,84401,3,settle,1.9432,U,0,0,,,,,
1,84593,3,settle,1.9432,U,0,0,,,,,
1,84785,3,settle,1.9433,U,0,0,,,,,
1,84976,3,settle,1.9434,U,0,0,,,,,
1,85168,3,settle,1.9435,U,0,0,,,,,
1,85357,3,settle,1.9435,S,0,0,,,,,
1,85550,3,settle,1.9436,U,0,0,,,,,
1,85741,3,settle,1.9437,U,0,0,,,,,
1,85933,3,settle,1.9437,S,0,0,,,,,
1,86125,3,settle,1.9438,U,0,0,,,,,
1,86315,3,settle,1.9438,S,0,0,,,,,
1,86506,3,settle,1.9439,S,0,0,,,,,
1,86697,3,settle,1.9439,S,0,0,,,,,
1,88517,4,preroll,1.9445,U,1,0,0.0001,0.0000,0.0001,0.01649,0.0000
1,88712,4,preroll,1.9445,S,0,0,0.0001,0.0000,0.0001,0.02702,0.0000
1,88907,4,preroll,1.9446,U,1,0,0.0003,0.0003,0.0002,0.02187,0.0000
1,89103,4,preroll,1.9447,U,1,0,0.0004,0.0002,0.0003,0.02008,0.0000
1,89284,4,preroll,1.9448,U,1,0,0.0005,0.0003,0.0004,0.01808,0.0000
1,89481,4,preroll,1.9448,S,0,0,0.0006,0.0002,0.0005,0.02853,0.0000
1,89677,4,preroll,1.9449,U,1,0,0.0005,0.0000,0.0005,0.02252,0.0000
1,89857,4,preroll,1.9450,U,1,0,0.0008,0.0004,0.0006,0.01863,0.0000
1,90055,4,dispense,1.9450,S,0,55,0.0008,0.0177,0.0007,0.02209,0.0494
1,90251,4,dispense,1.9451,U,1,55,0.0042,0.0466,0.0007,0.01994,0.0557
1,90433,4,dispense,1.9452,U,1,55,0.0074,0.0545,0.0010,0.02076,0.0625
1,90631,4,dispense,1.9455,U,1,55,0.0081,0.0551,0.0015,0.02190,0.0656
1,90815,4,dispense,1.9456,U,1,55,0.0073,0.0521,0.0016,0.02103,0.0624
1,91006,4,dispense,1.9423,U,1,55,-0.0001,0.0422,-0.0015,0.02134,0.0531
1,91204,4,dispense,1.9622,U,1,55,0.0502,0.1203,0.0164,0.02210,0.1245
1,91389,4,dispense,1.9983,U,1,55,0.1052,0.1585,0.0528,0.02112,0.1871
1,91586,4,dispense,2.0117,U,1,55,0.0849,0.0602,0.0690,0.02190,0.1437
1,91770,4,dispense,1.9953,U,1,55,0.0298,0.0000,0.0531,0.02101,0.0718
1,91967,4,dispense,1.9913,U,1,55,0.0533,0.0689,0.0461,0.02188,0.1142
1,92164,4,dispense,2.0129,U,1,55,0.1067,0.1337,0.0672,0.02214,0.1844
1,92346,4,dispense,2.0508,U,1,55,0.1592,0.1608,0.1055,0.02085,0.2411
1,92543,4,dispense,2.0823,U,1,55,0.1781,0.1158,0.1383,0.02184,0.2507
1,92727,4,dispense,2.0863,U,1,55,0.1454,0.0256,0.1437,0.02101,0.1938
1,92924,4,dispense,2.0854,U,1,55,0.1415,0.0392,0.1413,0.02187,0.1951
1,93121,4,dispense,2.0971,U,1,55,0.1751,0.0960,0.1519,0.02214,0.2434
1,93302,4,dispense,2.1174,U,1,55,0.2048,0.1131,0.1726,0.02077,0.2746
1,93499,4,dispense,2.1507,U,1,55,0.2519,0.1393,0.2054,0.02182,0.3303
1,93683,4,dispense,2.1739,U,1,55,0.2600,0.0954,0.2301,0.02101,0.3259
1,93880,4,dispense,2.1726,U,1,55,0.2263,0.0207,0.2300,0.02187,0.2752
1,94077,4,dispense,2.1692,U,1,55,0.2244,0.0403,0.2250,0.02214,0.2788
1,94265,4,dispense,2.1747,U,1,55,0.2450,0.0786,0.2299,0.02136,0.3074
1,94448,4,dispense,2.2042,U,1,55,0.3038,0.1502,0.2582,0.02074,0.3828
1,94645,4,dispense,2.2390,U,1,55,0.3427,0.1402,0.2943,0.02185,0.4214
1,94842,4,dispense,2.2598,U,1,55,0.3400,0.0786,0.3164,0.02214,0.4039
1,95023,4,dispense,2.2634,U,1,55,0.3237,0.0371,0.3200,0.02077,0.3745
1,95220,4,dispense,2.2678,U,1,55,0.3328,0.0610,0.3233,0.02182,0.3916
1,95405,4,dispense,2.2863,U,1,55,0.3717,0.1138,0.3410,0.02109,0.4424
1,95602,4,dispense,2.3239,U,1,55,0.4323,0.1583,0.3782,0.02189,0.5157
1,95783,4,settle,2.3410,U,0,0,,,,,
1,95972,4,settle,2.3532,U,0,0,,,,,
1,96163,4,settle,2.3494,U,0,0,,,,,
1,96355,4,settle,2.3438,U,0,0,,,,,
1,96547,4,settle,2.3436,U,0,0,,,,,
1,96738,4,settle,2.3518,U,0,0,,,,,
1,96929,4,settle,2.3547,U,0,0,,,,,
1,97121,4,settle,2.3537,U,0,0,,,,,
1,97312,4,settle,2.3533,U,0,0,,,,,
1,97503,4,settle,2.3532,U,0,0,,,,,
1,97695,4,settle,2.3532,U,0,0,,,,,
1,97885,4,settle,2.3531,U,0,0,,,,,
1,98076,4,settle,2.3531,S,0,0,,,,,
1,98269,4,settle,2.3530,U,0,0,,,,,
1,98461,4,settle,2.3530,S,0,0,,,,,
1,98650,4,settle,2.3529,S,0,0,,,,,
1,98841,4,settle,2.3529,S,0,0,,,,,
1,99033,4,settle,2.3529,S,0,0,,,,,
1,99225,4,settle,2.3528,S,0,0,,,,,
1,99416,4,settle,2.3528,S,0,0,,,,,
1,99607,4,settle,2.3527,U,0,0,,,,,
1,99798,4,settle,2.3526,U,0,0,,,,,
1,99990,4,settle,2.3526,S,0,0,,,,,
1,100181,4,settle,2.3526,S,0,0,,,,,
1,100373,4,settle,2.3525,S,0,0,,,,,
1,100563,4,settle,2.3525,S,0,0,,,,,
1,100754,4,settle,2.3525,S,0,0,,,,,
1,100947,4,settle,2.3525,S,0,0,,,,,
1,101138,4,settle,2.3525,S,0,0,,,,,
1,101328,4,settle,2.3525,S,0,0,,,,,
1,101519,4,settle,2.3525,S,0,0,,,,,
1,101711,4,settle,2.3525,S,0,0,,,,,
1,101999,4,settle,2.3525,S,0,0,,,,,
1,102188,4,settle,2.3525,S,0,0,,,,,
1,102380,4,settle,2.3525,S,0,0,,,,,
1,102572,4,settle,2.3525,S,0,0,,,,,
1,102763,4,settle,2.3525,S,0,0,,,,,
1,102961,4,settle,2.3526,S,0,0,,,,,
1,103148,4,settle,2.3526,S,0,0,,,,,
1,103337,4,settle,2.3526,S,0,0,,,,,
